,-0.9,-0.89,-0.88,-0.87,-0.86,-0.85,-0.84,-0.83,-0.82,-0.81,-0.8,-0.79,-0.78,-0.77,-0.76,-0.75,-0.74,-0.73,-0.72,-0.71,-0.7,-0.69,-0.68,-0.67,-0.66,-0.65,-0.64,-0.63,-0.62,-0.61,-0.6,-0.59,-0.58,-0.57,-0.56,-0.55,-0.54,-0.53,-0.52,-0.51,-0.5,-0.49,-0.48,-0.47,-0.46,-0.45,-0.44,-0.43,-0.42,-0.41,-0.4,-0.39,-0.38,-0.37,-0.36,-0.35,-0.34,-0.33,-0.32,-0.31,-0.3,-0.29,-0.28,-0.27,-0.26,-0.25,-0.24,-0.23,-0.22,-0.21,-0.2,-0.19,-0.18,-0.17,-0.16,-0.15,-0.14,-0.13,-0.12,-0.11,-0.1,-0.09,-0.08,-0.07,-0.0600000000000001,-0.05,-0.04,-0.03,-0.02,-0.01,0,0.01,0.02,0.03,0.04,0.05,0.0599999999999999,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.31,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,0.4,0.41,0.42,0.43,0.44,0.45,0.46,0.47,0.48,0.49,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.6,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.7,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.9
-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-110.25504,-103.56376,-96.919464,-90.315437,-83.637581,-77,-70.422821,-63.785236,-56.708725,-50.118122,-43.459061,-36.803356,-30.152349,-23.568457,-16.904697,-10.289933,-3.6101341,2.9904027,9.6973152,16.302685,22.948994,29.642282,36.214764,42.91074,49.625504,56.212753,62.865772,69.536911,76.181206,82.865768,89.456375,96.194633,102.77853,109.48993,116.16779,122.93288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-116.93288,-110.22819,-103.59731,-96.973152,-90.328857,-83.691277,-77.093956,-70.469795,-63.81208,-56.806042,-50.15369,-43.475838,-36.835571,-30.169798,-23.593288,-16.981878,-10.341611,-3.6226845,2.9609396,9.6006708,16.27047,22.932886,29.55302,36.179867,42.904697,49.534229,56.215435,62.838924,69.469795,76.18792,82.731544,89.496643,96.073822,102.78523,109.46309,116.21477,122.87248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-116.8255,-110.20134,-103.57718,-96.926178,-90.302017,-83.704697,-77.08725,-70.449661,-63.832214,-56.76376,-50.08926,-43.444294,-36.793961,-30.168457,-23.597315,-16.961073,-10.297987,-3.6018791,2.9536912,9.6322145,16.319464,22.916779,29.61141,36.224159,42.891945,49.584564,56.237583,62.838924,69.583893,76.107384,82.865768,89.436241,96.147652,102.8255,109.57718,116.19463,122.94631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-116.80537,-110.18792,-103.57047,-96.919464,-90.342285,-83.711411,-77.060402,-70.469795,-63.798656,-56.717449,-50.073826,-43.422817,-36.795303,-30.162416,-23.595974,-16.940268,-10.264429,-3.621208,2.9846308,9.6765099,16.293289,22.966442,29.649664,36.223492,42.960403,49.61208,56.246979,62.926174,69.469795,76.228188,82.818794,89.503357,96.181206,102.96645,109.54362,116.25504,122.93288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-116.86577,-110.22819,-103.59731,-97.01342,-90.382553,-83.731544,-77.140938,-70.496643,-63.81208,-56.742283,-50.106712,-43.47047,-36.85973,-30.21208,-23.612751,-16.954363,-10.365101,-3.6385906,2.9556377,9.6281881,16.278524,22.975168,29.559061,36.211411,42.915436,49.557716,56.264431,62.771812,69.503357,76.127518,82.805367,89.483223,96.214767,102.8255,109.55704,116.20805,122.96645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-110.20805,-103.63758,-97.01342,-90.342285,-83.744965,-77.080536,-70.429527,-63.80537,-56.736912,-50.079865,-43.483223,-36.828186,-30.173155,-23.574497,-16.981209,-10.327517,-3.6063087,2.9578524,9.6563759,16.325504,22.934229,29.621477,36.262417,42.934227,49.636242,56.188591,62.885906,69.489929,76.18792,82.805367,89.597313,96.208054,102.92618,109.57047,116.2953,122.94631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-110.30872,-103.69128,-97.040268,-90.456375,-83.791946,-77.127518,-70.503357,-63.825504,-56.773827,-50.17651,-43.526173,-36.867786,-30.224833,-23.668457,-16.992617,-10.343624,-3.6748993,2.9250336,9.619463,16.240269,22.910067,29.6,36.182549,42.928188,49.486576,56.204025,62.771812,69.476509,76.134232,82.872482,89.483223,96.208054,102.85906,109.59731,116.22147,122.93288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-103.63758,-97.053688,-90.402687,-83.744965,-77.114098,-70.463089,-63.81208,-56.785908,-50.145638,-43.485233,-36.829529,-30.22349,-23.60537,-16.951677,-10.322147,-3.632416,2.9914765,9.5906038,16.296644,22.967113,29.591274,36.283222,42.869129,49.585236,56.165771,62.852348,69.496643,76.241608,82.845634,89.557045,96.234901,102.97315,109.57047,116.28188,123.02013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.0600000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-103.73826,-97.08725,-90.416107,-83.791946,-77.127518,-70.489929,-63.892616,-56.825504,-50.165771,-43.516777,-36.904697,-30.240269,-23.636913,-17.008053,-10.358389,-3.6320806,2.9036913,9.5879192,16.263758,22.9,29.632885,36.135571,42.863758,49.493961,56.186577,62.778522,69.523491,76.134232,82.852348,89.530205,96.248322,102.87248,109.57718,116.28188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-103.7047,-97.060402,-90.429527,-83.758392,-77.134232,-70.530205,-63.879196,-56.81208,-50.126846,-43.533558,-36.885906,-30.227516,-23.657047,-16.987919,-10.305369,-3.678859,2.9152348,9.6275167,16.282551,22.986578,29.538927,36.230202,42.858391,49.565773,56.182549,62.90604,69.523491,76.208054,82.879196,89.590607,96.214767,102.91275,109.61745,116.33557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-103.67114,-97.053688,-90.389259,-83.738258,-77.161072,-70.523491,-63.852348,-56.779194,-50.159733,-43.496643,-36.856377,-30.244967,-23.620806,-16.927517,-10.349665,-3.6008725,2.9851007,9.6530199,16.34161,22.912752,29.622818,36.179195,42.932217,49.538254,56.310066,62.852348,69.563759,76.234901,82.953018,89.550339,96.275169,102.99329,109.65771,116.39597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-103.73826,-97.073822,-90.436241,-83.859062,-77.208054,-70.557045,-63.872482,-56.839596,-50.200672,-43.54631,-36.931545,-30.263758,-23.623489,-17.045637,-10.344296,-3.6595302,2.9312081,9.6510067,16.210739,22.943624,29.526175,36.18792,42.849663,49.585907,56.219463,62.852348,69.536911,76.261742,82.859062,89.550339,96.268456,102.92618,109.65771,116.2953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-110.34229,-103.69798,-97.060402,-90.483223,-83.838928,-77.18792,-70.523491,-63.885906,-56.820133,-50.175167,-43.552349,-36.891273,-30.215437,-23.666443,-16.97584,-10.299329,-3.6425502,2.9699328,9.592617,16.340269,22.875839,29.59396,36.182549,42.97047,49.571812,56.237583,62.892616,69.604027,76.221474,82.91275,89.637581,96.275169,103,109.63087,116.34899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-103.74496,-97.161072,-90.523491,-83.872482,-77.20134,-70.577179,-63.919464,-56.846981,-50.242283,-43.591274,-36.886578,-30.293289,-23.697315,-17,-10.357047,-3.6282551,2.8803356,9.6738253,16.191946,22.9,29.532215,36.232216,42.857719,49.565102,56.246979,62.89933,69.516777,76.214767,82.939598,89.583893,96.275169,102.90604,109.62416,116.31544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-103.77181,-97.127518,-90.476509,-83.8255,-77.20134,-70.536911,-63.885906,-56.859062,-50.191948,-43.516777,-36.92886,-30.238255,-23.616779,-16.973154,-10.304027,-3.6672482,3.0310738,9.5711412,16.271141,22.896645,29.636913,36.221478,42.938927,49.618122,56.32349,62.885906,69.577179,76.288589,82.953018,89.671143,96.275169,102.97315,109.63758,116.34899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-103.8255,-97.1745,-90.503357,-83.89933,-77.248322,-70.583893,-63.973156,-56.902012,-50.210068,-43.634228,-36.944294,-30.277853,-23.695303,-16.992617,-10.420805,-3.589463,2.8427517,9.5718117,16.209396,22.920134,29.539597,36.189262,42.909397,49.614094,56.227516,62.872482,69.583893,76.228188,82.953018,89.570473,96.255035,102.91946,109.64429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-97.140938,-90.530205,-83.865768,-77.214767,-70.604027,-63.926174,-56.839596,-50.263088,-43.578522,-36.902683,-30.241611,-23.642954,-17.005369,-10.269128,-3.7254362,2.9020135,9.5691271,16.310738,22.927517,29.604027,36.220806,42.967113,49.581879,56.267784,62.932884,69.597313,76.315437,82.89933,89.610741,96.288589,102.96645,109.65771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-97.214767,-90.543625,-83.91275,-77.281876,-70.624161,-63.946308,-56.930202,-50.264431,-43.602684,-36.961746,-30.275839,-23.708725,-16.955706,-10.475839,-3.7328188,2.8495302,9.6020136,16.211409,22.895302,29.591946,36.249664,42.897316,49.581207,56.279865,62.885906,69.597313,76.208054,82.906044,89.570473,96.248322,102.89933,109.64429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-97.1745,-90.516777,-83.91275,-77.261742,-70.590607,-64.006714,-56.887249,-50.24765,-43.585236,-36.907383,-30.307383,-23.597315,-17.114094,-10.416779,-3.7359061,2.9022818,9.585906,16.254362,22.920134,29.614765,36.218792,42.927517,49.627518,56.267113,62.946308,69.543625,76.268456,82.919464,89.644295,96.255035,102.97315,109.69798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-97.221474,-90.610741,-83.946312,-77.281876,-70.697983,-64.006714,-56.91074,-50.286575,-43.635571,-36.980537,-30.251678,-23.797316,-17.059732,-10.467114,-3.7014766,2.892416,9.589262,16.228859,22.937584,29.579195,36.206711,42.937584,49.597317,56.261074,62.859062,69.557045,76.221474,82.89933,89.557045,96.261742,102.94631,109.65101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0599999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-97.248322,-90.557045,-83.919464,-77.328857,-70.651009,-63.973156,-56.91275,-50.278522,-43.615437,-36.863758,-30.371813,-23.713423,-17.084564,-10.396645,-3.7288589,2.8866444,9.6046982,16.308725,22.889933,29.613422,36.261745,42.941612,49.642281,56.262417,62.939598,69.563759,76.268456,82.892616,89.590607,96.295303,102.95973,109.69128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-97.194633,-90.543625,-83.939598,-77.275169,-70.604027,-63.966442,-56.916107,-50.232887,-43.496643,-37.008724,-30.332214,-23.744295,-17.010738,-10.387919,-3.6536913,2.9447651,9.6758385,16.267786,22.966442,29.665771,36.264431,42.991276,49.64698,56.342281,62.919464,69.610741,76.255035,82.953018,89.677849,96.315437,103.01342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-97.241608,-90.644295,-83.973152,-77.315437,-70.664429,-64.020134,-56.920807,-50.197987,-43.732216,-37.02282,-30.397316,-23.660402,-17.069128,-10.391946,-3.7002685,2.9426847,9.579195,16.25906,22.963087,29.615437,36.263088,42.954361,49.631542,56.250336,62.919464,69.530205,76.255035,82.98658,89.610741,96.302017,102.95302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-97.275169,-90.604027,-83.946312,-77.288589,-70.671143,-63.973156,-56.819462,-50.350334,-43.665771,-37.024162,-30.302685,-23.710739,-17.02282,-10.361745,-3.647584,2.8987248,9.6154366,16.313423,22.956375,29.690603,36.246307,42.993961,49.610737,56.293289,62.892616,69.617447,76.315437,82.953018,89.711411,96.328857,103.03355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-97.288589,-90.617447,-84.01342,-77.355705,-70.691277,-63.946308,-57.055035,-50.363087,-43.724159,-36.987919,-30.366444,-23.707382,-17.073826,-10.375839,-3.7179866,2.897114,9.6140938,16.255033,22.95302,29.597986,36.27718,42.891945,49.593288,56.204025,62.919464,69.597313,76.248322,82.98658,89.610741,96.322151,102.99329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.637581,-84.026848,-77.335571,-70.590607,-64.114098,-57.001343,-50.364429,-43.626175,-37.009396,-30.302685,-23.714766,-17.014093,-10.408725,-3.6673155,2.9458389,9.6114092,16.337584,22.924162,29.614765,36.244297,42.965771,49.584564,56.308052,62.959732,69.597313,76.302017,82.966446,89.664429,96.302017,103.09396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.724831,-84.020134,-77.261742,-70.818794,-64.10067,-57.059731,-50.32349,-43.716106,-36.981209,-30.384563,-23.708725,-17.098658,-10.402684,-3.6933558,2.8834229,9.6308727,16.224161,22.95302,29.587248,36.280537,42.883892,49.591274,56.303356,62.89933,69.597313,76.255035,82.932884,89.590607,96.348991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.651009,-83.91275,-77.449661,-70.738258,-64.10067,-56.991947,-50.37114,-43.637585,-37.014767,-30.328859,-23.74094,-17.052349,-10.348993,-3.6812751,2.942282,9.575839,16.297987,22.905369,29.613422,36.218792,42.957047,49.647652,56.291946,62.932884,69.590607,76.308723,82.946312,89.697983,96.355705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.597313,-84.140938,-77.436241,-70.79866,-64.080536,-57.069126,-50.330872,-43.690605,-37.016777,-30.402014,-23.761074,-17.038927,-10.430202,-3.6967785,2.8633556,9.5785236,16.218121,22.897987,29.563087,36.23624,42.955032,49.581207,56.257046,62.885906,69.604027,76.208054,82.979866,89.604027,96.335571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-90.771812,-84.073822,-77.429527,-70.718124,-64.10067,-56.977852,-50.336243,-43.642281,-37.034229,-30.364429,-23.725504,-17.079195,-10.372483,-3.7230201,2.8989933,9.585906,16.267115,22.902014,29.625504,36.295303,42.944294,49.618122,56.257046,62.946308,69.590607,76.328857,83.006714,89.657715,96.342285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.10067,-77.416107,-70.81208,-64.093956,-57.045639,-50.35973,-43.728859,-37.069798,-30.34631,-23.754362,-17.063759,-10.455033,-3.7202685,2.8555033,9.5429535,16.20067,22.908054,29.598658,36.212082,42.934898,49.57584,56.27047,62.838924,69.624161,76.261742,82.919464,89.610741,96.369125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.01342,-77.416107,-70.751678,-64.080536,-57.000671,-50.368458,-43.699329,-36.985905,-30.368456,-23.716778,-17.077852,-10.366443,-3.7273827,2.9280536,9.5590601,16.258389,22.972483,29.625504,36.293961,42.932884,49.625504,56.246307,62.979866,69.617447,76.302017,82.966446,89.684563,96.389259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.140938,-77.442955,-70.79866,-64.127518,-57.106712,-50.426846,-43.704025,-37.069126,-30.367115,-23.797316,-17.077852,-10.469128,-3.7590604,2.8224833,9.5483217,16.246981,22.883221,29.590605,36.189934,42.924831,49.546978,56.308723,62.885906,69.570473,76.234901,82.953018,89.657715,96.288589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.073822,-77.436241,-70.751678,-64.127518,-57.054363,-50.324162,-43.708725,-37.028858,-30.412081,-23.742952,-17.108053,-10.430873,-3.7419462,2.8934228,9.6080542,16.266443,22.928188,29.579866,36.23624,42.907383,49.661076,56.30537,62.926174,69.604027,76.288589,83.020134,89.624161,96.322151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.10067,-77.389259,-70.771812,-64.080536,-56.975838,-50.348991,-43.677181,-37.042282,-30.328859,-23.7651,-17.073826,-10.419463,-3.6958389,2.9134228,9.612752,16.31208,22.938927,29.647652,36.256374,43.016106,49.667786,56.336914,62.953022,69.651009,76.362419,82.973152,89.671143,96.322151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-84.073822,-77.483223,-70.791946,-64.093956,-57.061073,-50.397316,-43.738255,-37.049664,-30.429531,-23.755033,-17.134899,-10.442953,-3.6950336,2.8450336,9.595973,16.209396,22.953691,29.585236,36.297314,42.948994,49.607384,56.271812,62.946308,69.664429,76.248322,82.979866,89.597313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.442955,-70.731544,-64.107384,-57.024834,-50.373154,-43.686577,-37.077854,-30.372482,-23.763086,-17.088591,-10.363758,-3.7099328,2.9133556,9.58255,16.281208,22.920134,29.664429,36.297314,42.985233,49.610065,56.340267,62.986576,69.637581,76.308723,82.939598,89.281876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
